Name,Alias,Nationality,Designation,Sanction Type,Source
HAN YU-RO,,Democratic People's Republic of Korea,"Director of Korea Ryongaksan General Trading
Corporation",DPRK,UN
CHANG MYONG-CHIN,Jang Myong-Jin,Democratic People's Republic of Korea,"General Manager of the Sohae Satellite Launching Station and head of
launch center at which the 13 April and 12 December 2012 launches took
place.",DPRK,UN
RA KY'ONG-SU,Ra Kyung-Su,Democratic People's Republic of Korea,Tanchon Commercial Bank (TCB) official,DPRK,UN
KIM KWANG-IL,,Democratic People's Republic of Korea,Tanchon Commercial Bank (TCB) official,DPRK,UN
YO'N CHO'NG NAM,,Democratic People's Republic of Korea,"Chief Representative for the Korea Mining Development Trading
Corporation (KOMID)",DPRK,UN
PAEK CHANG-HO,Pak Chang-Ho,Democratic People's Republic of Korea,"Senior official and head of the satellite control center of Korean
Committee for Space Technology",DPRK,UN
ABU BAKR YUNIS,,Unknown,"Defence
Minister.",Libya,UN
KO CH'O'L-CHAE,,Democratic People's Republic of Korea,"Deputy Chief Representative for the Korea Mining Development Trading
Corporation (KOMID)",DPRK,UN
MUN CHO'NG-CH'O'L,Mun Chong-Chol,Democratic People's Republic of Korea,Tanchon Commercial Bank (TCB) official,DPRK,UN
MATUQ MOHAMMED MATUQ,,Unknown,Secretary for Utilities,Libya,UN
HANNIBAL MUAMMAR QADHAFI,,Unknown,individual,Libya,UN
KHAMIS MUAMMAR QADHAFI,,Unknown,individual,Libya,UN
MOHAMMED MUAMMAR QADHAFI,Muhammed Muammar Muhammed Abdul Salam,Unknown,individual,Libya,UN
MUAMMAR MOHAMMED ABU MINYAR,,Unknown,"Leader of the Revolution, Supreme Commander of Armed
Forces",Libya,UN
MUTASSIM QADHAFI,Almuatesem Bellah Muammer Qadhafi,Unknown,National Security Adviser,Libya,UN
SAIF AL-ARAB QADHAFI,,Unknown,individual,Libya,UN
SAIF AL-ISLAM QADHAFI,,Unknown,"Director, Qadhafi Foundation",Libya,UN
ABDULLAH AL-SENUSSI,Abdoullah Ould Ahmed,Unknown,Director Military Intelligence,Libya,UN
GAFFAR MOHAMMED ELHASSAN,Gaffar Mohmed Elhassan,na,"Major-General and Commander of the Western Military Region for the
Sudanese Armed Forces (SAF)",Sudan,UN
MUSA HILAL ABDALLA,(Sheikh) Musa Hilal,Sudan,formerly Member of the National Assembly of Sudan from Al-Waha district,Sudan,UN
JIBRIL ABDULKARIM IBRAHIM,General Gibril Abdul Kareem Barey,Sudan,"National Movement for Reform and Development (NMRD) Field
Commander",Sudan,UN
IBRAIMA CAMARÁ,Papa Camará,Guinea-Bissau,Brigadier General,GB,UN
CRANHA DANFA,,Guinea-Bissau,Colonel,GB,UN
IDRISSA DJALÓ,Idriça Djaló,Guinea-Bissau,Major,GB,UN
ANTÓNIO INJAI,António Indjai,Guinea-Bissau,Lieutenant General,GB,UN
TCHIPA NA BIDON,,Guinea-Bissau,Lieutenant-colonel,GB,UN
TCHAM NA MAN,Namam,Guinea-Bissau,Lieutenant-colonel,GB,UN
ESTÊVÃO NA MENA,,Guinea-Bissau,Inspector-General of the Armed Forces,GB,UN
DABA NAUALNA,Daba Na Walna,Guinea-Bissau,Lieutenant-colonel,GB,UN
JÚLIO NHATE,,Guinea-Bissau,Lieutenant-colonel,GB,UN
MAMADU TURE,N’Krumah,Guinea-Bissau,Major General,GB,UN
ERIC BADEGE,,Democratic Republic of the Congo,individual,DRC,UN
FRANK KAKOLELE BWAMBALE,FRANK KAKORERE,Democratic Republic of the Congo,FARDC General,DRC,UN
GASTON IYAMUREMYE,Rumuli,Rwanda,FDLR Interim President,DRC,UN
INNOCENT KAINA,Colonel Innocent KAINA,Unknown,Former M23 Deputy Commander,DRC,UN
JÉRÔME KAKWAVU BUKANDE,Jérôme Kakwavu,Democratic Republic of the Congo,individual,DRC,UN
GERMAIN KATANGA,,Democratic Republic of the Congo,individual,DRC,UN
SULTANI MAKENGA,"MAKENGA, Colonel SULTANI",Democratic Republic of the Congo,individual,DRC,UN
KHAWA PANGA MANDRO,Kawa Panga,Democratic Republic of the Congo,individual,DRC,UN
CALLIXTE MBARUSHIMANA,,Rwanda,FDLR Executive Secretary,DRC,UN
IRUTA DOUGLAS MPAMO,Douglas Iruta Mpamo,Democratic Republic of the Congo,individual,DRC,UN
SYLVESTRE MUDACUMURA,Pharaoh,Rwanda,FDLR-FOCA Commander,DRC,UN
LEODOMIR MUGARAGU,Manzi Leon,Rwanda,individual,DRC,UN
IGNACE MURWANASHYAKA,Dr. Ignace,Rwanda,FDLR President,DRC,UN
JULES MUTEBUTSI,Jules Mutebusi,Democratic Republic of the Congo,individual,DRC,UN
BAUDOIN NGARUYE WA MYAMURO,Colonel Baudoin NGARUYE,Democratic Republic of the Congo,Brigadier General,DRC,UN
"MATHIEU, CHUI NGUDJOLO",Cui Ngudjolo,Democratic Republic of the Congo,individual,DRC,UN
FLORIBERT NGABU NJABU,Floribert Njabu Ngabu,Democratic Republic of the Congo,individual,DRC,UN
LAURENT NKUNDA,Nkunda Mihigo Laurent,Democratic Republic of the Congo,individual,DRC,UN
FELICIEN NSANZUBUKIRE,Fred Irakeza,Rwanda,FDLR-FOCA Subsector Commander,DRC,UN
JAMES NYAKUNI,,Uganda,individual,DRC,UN
DIEUDONNÉ OZIA MAZIO,Ozia Mazio,Democratic Republic of the Congo,individual,DRC,UN
NTABO NTABERI SHEKA,,Democratic Republic of the Congo,"Commander-in-Chief, Nduma Defence of Congo, Mayi Mayi Sheka
group",DRC,UN
BOSCO TAGANDA,Bosco Ntaganda,Democratic Republic of the Congo,individual,DRC,UN
INNOCENT ZIMURINDA,Zimulinda,Democratic Republic of the Congo,"M23, Bde Comd, Rank: Colonel",DRC,UN
THOMAS LUBANGA,,Democratic Republic of the Congo,individual,DRC,UN
Yasin Ali Baynah,"ALI, Yasin Baynah",Somalia,individual,Somalia,UN
HASSAN DAHIR AWEYS,"ALI, Sheikh Hassan Dahir Aweys",Somalia,individual,Somalia,UN
HASSAN ABDULLAH HERSI,"AL-TURKI, Hassan",Somalia,individual,Somalia,UN
AHMED ABDI AW-MOHAMED,"ABU ZUBEYR, Muktar Abdirahman",Somalia,individual,Somalia,UN
FUAD MOHAMED KHALAF,Fuad Mohamed Khalif,Somalia,individual,Somalia,UN
BASHIR MOHAMED MAHAMOUD,Bashir Mohamed Mahmoud,Somalia,individual,Somalia,UN
FARES MOHAMMED MANA'A,Faris Mana'a,Unknown,individual,Somalia,UN
HASSAN MAHAT OMAR,Hassaan Hussein Adam,Ethiopia,individual,Somalia,UN
OMAR HAMMAMI,Abu Maansuur Al-Amriki,United States of America,individual,Somalia,UN
ABOUD ROGO MOHAMMED,Aboud Mohammad Rogo,Unknown,individual,Somalia,UN
ABUBAKER SHARIFF AHMED,Makaburi,Unknown,individual,Somalia,UN
RI JE-SON,Ri Che-son,Democratic People's Republic of Korea,Former Minister of Atomic Energy Industry.,DPRK,UN
SADDAM HUSSEIN AL-TIKRITI,Abu Ali,Iraq,individual,Iraq,UN
QUSAY SADDAM HUSSEIN,,Iraq,individual,Iraq,UN
UDAY SADDAM HUSSEIN,,Iraq,individual,Iraq,UN
ABID HAMID MAHMUD,Abid Hamid Bid Hamid Mahmud,Iraq,individual,Iraq,UN
ALI HASSAN AL-MAJID,Al-Kimawi,Iraq,individual,Iraq,UN
IZZAT IBRAHIM AL-DURI,Abu Brays,Iraq,individual,Iraq,UN
HANI ABD-AL-LATIF TILFAH,,Iraq,individual,Iraq,UN
MUHAMMAD HAMZA ZUBAIDI,,Iraq,individual,Iraq,UN
BARZAN ABD AL-GHAFUR SULAIMAN MAJID,Barzan Razuki Abd al-Ghafur,Iraq,individual,Iraq,UN
MUZAHIM SA'B HASSAN,,Iraq,individual,Iraq,UN
IBRAHIM AHMAD ABD AL-SATTAR MUHAMMED,,Iraq,individual,Iraq,UN
SAIF-AL-DIN FULAYYIH HASSAN TAHA,Ayad Futayyih Al-Rawi,Iraq,individual,Iraq,UN
RAFI ABD-AL-LATIF TILFAH,,Iraq,individual,Iraq,UN
TAHIR JALIL HABBUSH,,Iraq,individual,Iraq,UN
HAMID RAJA SHALAH,Hassan Al-Tikriti,Iraq,individual,Iraq,UN
ABD-AL-TAWWAB MULLAH HUWAYSH,,Iraq,individual,Iraq,UN
TAHA YASSIN RAMADAN,,Iraq,individual,Iraq,UN
RUKAN RAZUKI ABD-AL-GHAFUR SULAIMAN,Rukan Abdal-Ghaffur Sulayman al-Majid,Iraq,individual,Iraq,UN
JAMAL MUSTAFA ABDALLAH SULTAN,,Iraq,individual,Iraq,UN
MIZBAN KHADR HADI,,Iraq,individual,Iraq,UN
TAHA MUHYI-AL-DIN MA'RUF,,Iraq,individual,Iraq,UN
TARIQ AZIZ,Tariq Mikhail Aziz,Iraq,individual,Iraq,UN
SULTAN HASHIM AHMAD,,Iraq,individual,Iraq,UN
HIKMAT MIZBAN IBRAHIM,,Iraq,individual,Iraq,UN
SAB'AWI IBRAHIM HASSAN,,Iraq,individual,Iraq,UN
WATBAN IBRAHIM HASSAN,,Iraq,individual,Iraq,UN
BARZAN IBRAHIM HASSAN,,Iraq,individual,Iraq,UN
HUDA SALIH MAHDI,,Iraq,individual,Iraq,UN
YAHIA ABDALLAH AL-UBAIDI,,Iraq,individual,Iraq,UN
NAYIF SHINDAKH THAMIR,,Iraq,individual,Iraq,UN
SAIF-AL-DIN AL-MASHHADANI,,Iraq,individual,Iraq,UN
FADIL MAHMUD GHARIB,,Iraq,individual,Iraq,UN
MUHSIN KHADR AL-KHAFAJI,,Iraq,individual,Iraq,UN
Rashid Taan Kathim,,Iraq,individual,Iraq,UN
UGLA ABID SAKR,Saqr al-Kabisi Abd Aqala,Iraq,individual,Iraq,UN
GHAZI HAMMUD AL-UBAIDI,,Iraq,individual,Iraq,UN
ADIL ABDALLAH MAHDI,,Iraq,individual,Iraq,UN
KHAMIS SIRHAN AL-MUHAMMAD,Dr. Fnu Mnu Khamis,Iraq,individual,Iraq,UN
SA'D ABD-AL-MAJID AL-FAISAL,,Iraq,individual,Iraq,UN
SAJIDA KHAYRALLAH TILFAH,,Iraq,individual,Iraq,UN
RAGHAD SADDAM HUSSEIN,,Iraq,individual,Iraq,UN
RANA SADDAM HUSSEIN,,Iraq,individual,Iraq,UN
HALA SADDAM HUSSEIN,,Iraq,individual,Iraq,UN
SAMIRA SHAHBANDAR,Chadian,Iraq,individual,Iraq,UN
ALI SADDAM HUSSEIN,Hassan,Iraq,individual,Iraq,UN
MOHAMMAD BARZAN IBRAHIM,,Iraq,individual,Iraq,UN
SAJA BARZAN IBRAHIM,,Iraq,individual,Iraq,UN
ALI BARZAN IBRAHIM,,Iraq,individual,Iraq,UN
NOOR BARZAN IBRAHIM,,Iraq,individual,Iraq,UN
KHAWLA BARZAN IBRAHIM,,Iraq,individual,Iraq,UN
THORAYA BARZAN IBRAHIM,,Iraq,individual,Iraq,UN
JAWHAR MAJID AL-DURI,,Iraq,individual,Iraq,UN
Sundus Abd Al-Ghafur,,Iraq,individual,Iraq,UN
NIDAL AL-RABI'I,,Iraq,individual,Iraq,UN
INTISSAR AL-UBAYDI,,Iraq,individual,Iraq,UN
ADNAN S. HASAN,Hasan Ahmed S. Adnan,Iraq,individual,Iraq,UN
MUNIR AL QUBAYSI,Munir Al-Kubaysi,Iraq,individual,Iraq,UN
ADIB SHABAN AL-ANI,Dr. Adib Sha’ban,Iraq,individual,Iraq,UN
ROODI SLEWA,Rudi Slaiwah,Iraq,individual,Iraq,UN
MUHAMMAD YUNIS AHMAD,Muhammad Yunis Al-Ahmed,Iraq,individual,Iraq,UN
YASIR SABAWI IBRAHIM,Yassir Sabawi Ibrahim Hasan Al-Tikriti,Iraq,individual,Iraq,UN
AYMAN SABAWI IBRAHIM,Aiman Sabawi Ibrahim Hasan Al-Tikriti,Iraq,individual,Iraq,UN
IBRAHIM SABAWI IBRAHIM,Ibrahim Sab’awi Ibrahim Hasan Al-Tikriti,Iraq,individual,Iraq,UN
BASHAR SABAWI IBRAHIM,Bashar Sab’awi Ibrahim Hasan Al-Tikriti,Iraq,individual,Iraq,UN
SA’D SABAWI IBRAHIM,Sa’ad Sabawi Ibrahim Hasan Al-Tikriti,Iraq,individual,Iraq,UN
OMAR SABAWI IBRAHIM,Umar Sabawi Ibrahim Hasan Al-Tikriti,Iraq,individual,Iraq,UN
HAJJAJ BIN FAHD,Hijaj Fahid Hijaj Muhammad Sahib al-Ajmi,Kuwait,individual,Al-Qaida,UN
SHAFI SULTAN MOHAMMED,Shafi al-Ajmi,Kuwait,individual,Al-Qaida,UN
HAMID HAMAD HAMID,,Kuwait,individual,Al-Qaida,UN
‘ABD AL-RAHMAN KHALAF ‘UBAYD JUDAY’,‘Abd al-Rahman Khalaf al-Anizi,Kuwait,individual,Al-Qaida,UN
YAHYA HAQQANI,Yaya,Afghanistan,individual,Taliban,UN
SAIDULLAH JAN,Abid Khan,Unknown,individual,Taliban,UN
MUHAMMAD OMAR,Mohammad-Omar Jadran,Unknown,individual,Taliban,UN
RAHMATULLAH SHAH NAWAZ,Qari Rahmat,Afghanistan,individual,Taliban,UN
SEIFALLAH BEN OMAR BEN MOHAMED,Seif Allah ben Hocine,Tunisia,individual,Al-Qaida,UN
‘ABD AL-RAHMAN BIN ‘UMAYR AL-NU’AYMI,Abd al-Rahman bin 'Amir al-Na'imi,Qatar,individual,Al-Qaida,UN
ANAS HASAN KHATTAB,Samir Ahmed al-Khayat,Syrian Arab Republic,individual,Al-Qaida,UN
EMILIE EDWIGE KONIG,Emilie Samra Konig,France,individual,Al-Qaida,UN
KEVIN JORDAN AXEL,,France,individual,Al-Qaida,UN
MAALIM SALMAN,Mu’alim Salman,Unknown,individual,Somalia,UN
AHMED DIRIYE,Sheikh Ahmed Umar Abu Ubaidah,Unknown,individual,Somalia,UN
ABD AL-KHALIQ AL-HOUTHI,Abd-al-Khaliq al-Huthi,Yemen,Huthi military commander,Yemen,UN
ABDULLAH YAHYA AL HAKIM,Abu Ali al Hakim,Yemen,Huthi group second-in-command,Yemen,UN
ASHRAF MUHAMMAD YUSUF,Ashraf Muhammad Yusif 'Uthman 'Abd-al-Salam,Jordan,individual,Al-Qaida,UN
IBRAHIM 'ISA HAJJI MUHAMMAD,Ibrahim 'Issa Haji Muhammad al-Bakar,Qatar,individual,Al-Qaida,UN
TARKHAN TAYUMURAZOVICH BATIRASHVILI,Tarkhan Tayumurazovich Batyrashvili,Georgia,individual,Al-Qaida,UN
ANGGA DIMAS PERSHADA,Angga Dimas Persada,Indonesia,individual,Al-Qaida,UN
BAMBANG SUKIRNO,Pak Zahra,Indonesia,individual,Al-Qaida,UN
WIJI JOKO SANTOSO,Wijijoko Santoso,Indonesia,individual,Al-Qaida,UN
ABDUL BASIR NOORZAI,Haji Abdul Basir,Afghanistan,individual,Taliban,UN
ALI BEN TAHER BEN FALEH,Abou Zoubair,Tunisia,individual,Al-Qaida,UN
TARAK BEN TAHER BEN FALEH,Abou Omar Al Tounisi,Tunisia,individual,Al-Qaida,UN
ABDULMALIK AL-HOUTHI,Abdulmalik al-Huthi,Unknown,individual,Yemen,UN
GABRIEL JOK RIAK MAKOL,Gabriel Jok,South Sudan,"Former Sudan People’s Liberation Army’s (SPLA) Sector One
Commander",SouthSudan,UN
SIMON GATWECH DUAL,Simon Gatwich Dual,Unknown,"Chief of General Staff, SPLA in Opposition",SouthSudan,UN
SANTINO DENG WOL,Santino Deng Wuol,Unknown,Commander of the SPLA’s Third Division,SouthSudan,UN
MARIAL CHANUONG YOL,Marial Chinuong,South Sudan,Sudan People’s Liberation Army Major General,SouthSudan,UN
JAMES KOANG CHUOL,James Koang Chol Ranley,South Sudan,individual,SouthSudan,UN
PETER GADET,Peter Gatdet Yaka,Unknown,individual,SouthSudan,UN
ALFRED YEKATOM,Colonel Rombhot,Central African Republic,Chief Corporal of the Forces Armées Centrafricaines (FACA),CAR,UN
HABIB SOUSSOU,Soussou Abib,Central African Republic,Coordinator of anti-Balaka for Lobaye province,CAR,UN
OUMAR YOUNOUS ABDOULAY,Oumar Younous,Sudan,Former Séléka General,CAR,UN
ABD AL-LATIF BIN ABDALLAH SALIH MUHAMMAD,Abd-al-Latif Abdallah Salih al-Kawari,Qatar,individual,Al-Qaida,UN
SA'D BIN SA'D MUHAMMAD SHARIYAN,Sa'd bin Sa'd Muhammad Shiryan al-Ka'bi,Qatar,individual,Al-Qaida,UN
AQSA MAHMOOD,Umm Layth,United Kingdom of Great Britain and Northern Ireland,individual,Al-Qaida,UN
NASSER AHMED MUTHANA,Nasir Muthana,United Kingdom of Great Britain and Northern Ireland,individual,Al-Qaida,UN
OMAR ALI HUSSAIN,Abu-Sa'id Al Britani,United Kingdom of Great Britain and Northern Ireland,individual,Al-Qaida,UN
SALLY-ANNE FRANCES JONES,Umm Hussain al-Britani,United Kingdom of Great Britain and Northern Ireland,individual,Al-Qaida,UN
AMRU AL-ABSI,Amr al Absi,Unknown,individual,Al-Qaida,UN
BOUBAKER BEN HABIB BEN AL-HAKIM,Boubakeur el-Hakim,France,individual,Al-Qaida,UN
PETER CHERIF,,France,individual,Al-Qaida,UN
MAXIME HAUCHARD,Abou Abdallah al Faransi,France,individual,Al-Qaida,UN
ASEEL MUTHANA,,United Kingdom of Great Britain and Northern Ireland,individual,Al-Qaida,UN
MAGHOMED MAGHOMEDZAKIROVICH ABDURAKHMANOV,Abu Banat,Russian Federation,individual,Al-Qaida,UN
ISLAM SEIT-UMAROVICH ATABIEV,Abu Jihad,Russian Federation,individual,Al-Qaida,UN
AKHMED RAJAPOVICH CHATAEV,Akhmad Shishani,Russian Federation,individual,Al-Qaida,UN
TARKHAN ISMAILOVICH GAZIEV,Ramzan Oduev,Russian Federation,individual,Al-Qaida,UN
TOREK AGHA,Sayed Mohammed Hashan,Unknown,individual,Taliban,UN
ZAURBEK SALIMOVICH GUCHAEV,Bach,Russian Federation,individual,Al-Qaida,UN
SHAMIL MAGOMEDOVICH ISMAILOV,Shamil Magomedovich Aliev,Russian Federation,individual,Al-Qaida,UN
EUGÈNE BARRET NGAÏKOSSET,Eugene Ngaikosset,Unknown,"Former Captain, CAR Presidential Guard",CAR,UN
KIM TONG MY’ONG,Kim Chin-So’k,Democratic People's Republic of Korea,President of Tanchon Commercial Bank,DPRK,UN
KIM JUNG JONG,Kim Chung Chong,Democratic People's Republic of Korea,Tanchon Commercial Bank Representative,DPRK,UN
CHOE SONG IL,,Democratic People's Republic of Korea,Tanchon Commercial Bank Representative,DPRK,UN
HYON KWANG IL,Hyon Gwang Il,Democratic People's Republic of Korea,"Department Director for Scientific Development at the National Aerospace
Development Administration",DPRK,UN
JANG BOM SU,Jang Pom Su,Democratic People's Republic of Korea,Tanchon Commercial Bank Representative in Syria,DPRK,UN
JANG YONG SON,,Democratic People's Republic of Korea,"Korea Mining Development Trading Corporation (KOMID)
                Representative",DPRK,UN
JON MYONG GUK,Cho’n Myo’ng-kuk,Democratic People's Republic of Korea,Tanchon Commercial Bank Representative in Syria,DPRK,UN
KANG MUN KIL,Jiang Wen-ji,Democratic People's Republic of Korea,individual,DPRK,UN
KIM KYU,,Democratic People's Republic of Korea,"Korea Mining Development Trading Corporation (KOMID) External Affairs
Officer",DPRK,UN
KIM YONG CHOL,Kim Yong-Chol,Democratic People's Republic of Korea,KOMID Representative,DPRK,UN
KO TAE HUN,Kim Myong Gi,Democratic People's Republic of Korea,"Tanchon Commercial
                Bank official",DPRK,UN
RYU JIN,,Democratic People's Republic of Korea,KOMID Representative in Syria,DPRK,UN
YU CHOL U,,Democratic People's Republic of Korea,Director of the National Aerospace Development Administration,DPRK,UN
ABD AL-BASET AZZOUZ,Abdelbassed Azouz,Libya,individual,Al-Qaida,UN
GULMUROD KHALIMOV,,Tajikistan,individual,Al-Qaida,UN
NUSRET IMAMOVIC,Nusret Sulejman Imamovic,Bosnia and Herzegovina,individual,Al-Qaida,UN
MUHANNAD AL-NAJDI,'Ali Manahi 'Ali al-Mahaydali al-'Utaybi,Saudi Arabia,individual,Al-Qaida,UN
MORAD LAABOUDI,Abu Ismail,Morocco,individual,Al-Qaida,UN
HASAN AL-SALAHAYN SALIH,Husayn al-Salihin Salih al-Sha‘iri,Libya,individual,Al-Qaida,UN
MOUNIR BEN DHAOU BEN BRAHIM,Mounir Helel,Tunisia,individual,Al-Qaida,UN
MOHAMMED ABDEL-HALIM HEMAIDA,Muhammad Hameida Saleh,Egypt,individual,Al-Qaida,UN
SALIM BENGHALEM,,France,individual,Al-Qaida,UN
ABU UBAYDAH YUSUF AL-ANABI,Abou Obeida Youssef Al-Annabi,Algeria,individual,Al-Qaida,UN
JOSEPH KONY,Kony,Uganda,Commander of the Lord’s Resistance Army,CAR,UN
FAYSAL AHMAD BIN ALI,Faisal Ahmed Ali Alzahrani,Saudi Arabia,individual,Al-Qaida,UN
HUSAYN JUAYTHINI,Hussein Mohammed Hussein Aljeithni,State of Palestine,individual,Al-Qaida,UN
MUHAMMAD SHOLEH IBRAHIM,Mohammad Sholeh Ibrahim,Indonesia,individual,Al-Qaida,UN
ASLAN AVGAZAROVICH BYUTUKAEV,Amir Khazmat (original script: Амир Хазмат),Russian Federation,individual,Al-Qaida,UN
AYRAT NASIMOVICH VAKHITOV,Salman Bulgarskiy,Russian Federation,individual,Al-Qaida,UN
ALI KONY,Ali Lalobo,Unknown,"Deputy, Lord’s Resistance Army",CAR,UN
SALIM KONY,Salim Saleh Kony,Unknown,"Deputy, Lord’s Resistance Army",CAR,UN
PAK CHUN IL,,Democratic People's Republic of Korea,Served as DPRK Ambassador to Egypt,DPRK,UN
RI WON HO,,Democratic People's Republic of Korea,DPRK Ministry of State Security Official,DPRK,UN
KIM SONG CHOL,Kim Hak Song,Democratic People's Republic of Korea,individual,DPRK,UN
SON JONG HYOK,Son Min,Democratic People's Republic of Korea,individual,DPRK,UN
JO YONG CHOL,Cho Yong Chol,Democratic People's Republic of Korea,DPRK Ministry of State Security Official,DPRK,UN
KIM CHOL SAM,Jin Tiesan (金铁三),Democratic People's Republic of Korea,Representative for Daedong Credit Bank (DCB),DPRK,UN
CHANG CHANG HA,Jang Chang Ha,Democratic People's Republic of Korea,President of the Second Academy of Natural Sciences (SANS),DPRK,UN
CHO CHUN RYONG,Jo Chun Ryong,Democratic People's Republic of Korea,Chairman of the Second Economic Committee (SEC),DPRK,UN
SON MUN SAN,,Democratic People's Republic of Korea,"Director-General of the External Affairs Bureau of the General Bureau of
Atomic Energy (GBAE)",DPRK,UN
KIM SE GON,,Democratic People's Republic of Korea,individual,DPRK,UN
RUSTAM MAGOMEDOVICH ASELDEROV,Abu Muhammad (original script: Абу Мухаммад),Russian Federation,individual,Al-Qaida,UN
BASSAM AHMAD AL-HASRI,Bassam Ahmad Husari,Syrian Arab Republic,individual,Al-Qaida,UN
IYAD NAZMI SALIH,Ayyad Nazmi Salih Khalil,Jordan,individual,Al-Qaida,UN
ABDOULAYE HISSENE,Abdoulaye Issène,Central African Republic,“general”,CAR,UN
CHO IL U,Cho Il Woo,Democratic People's Republic of Korea,Director of the Fifth Bureau of the Reconnaissance General Bureau,DPRK,UN
CHO YON CHUN,Jo Yon Jun,Democratic People's Republic of Korea,"Vice Director of the Organization and Guidance Department, which directs
key personnel appointments for the Workers’ Party of Korea and the DPRK’s military",DPRK,UN
CHOE HWI,,Democratic People's Republic of Korea,"First Vice Director of the Workers' Party of Korea Propaganda and Agitation
Department, which controls all DPRK media and is used by the government to control
the public",DPRK,UN
KIM CHOL NAM,,Democratic People's Republic of Korea,"President of Korea Kumsan Trading Corporation, a company that procures
supplies for General Bureau of Atomic Energy and serves as a cash route to the
DPRK",DPRK,UN
KIM KYONG OK,Kim Kyong Ok,Democratic People's Republic of Korea,"Vice Director of the Organization and Guidance Department, which directs
key personnel appointments for the Workers’ Party of Korea and the DPRK’s
military",DPRK,UN
KIM TONG-HO,,Democratic People's Republic of Korea,"Vietnam Representative for Tanchon Commercial Bank, which is the main DPRK
financial entity for weapons and missile-related sales",DPRK,UN
MIN BYONG CHOL,Min Pyo’ng-ch’o’l,Democratic People's Republic of Korea,"Member of the Worker’s Party of Korea’s Organization and Guidance
Department, which directs key personnel appointments for the Workers’ Party of Korea
and the DPRK’s military",DPRK,UN
PAEK SE BONG,Paek Se Pong,Democratic People's Republic of Korea,individual,DPRK,UN
PAK HAN SE,Kang Myong Chol,Democratic People's Republic of Korea,"Vice Chairman of the Second Economic Committee, which oversees the
production of the DPRK’s ballistic missiles",DPRK,UN
RI SU YONG,,Democratic People's Republic of Korea,"Official for Korea Ryonbong General Corporation, specializes in acquisition
for DPRK’s defence industries and support to Pyongyang’s military-related sales. Its
procurements also probably support the DPRK’s chemical weapons
programme",DPRK,UN
FARED SAAL,Abu Luqmaan Al Almani,Germany,individual,Al-Qaida,UN
MUHAMMAD BAHRUM NAIM,Bahrun Naim,Indonesia,individual,Al-Qaida,UN
Malik Ruslanovich Barkhanoev,Saifuddin,Russian Federation,individual,Al-Qaida,UN
Murad Iraklievich Margoshvili,Zurab Iraklievich Margoshvili,Russian Federation,individual,Al-Qaida,UN
OMAN ROCHMAN,Oman Rahman,Indonesia,individual,Al-Qaida,UN
ALEXANDA AMON KOTEY,Alexe Kotey,United Kingdom of Great Britain and Northern Ireland,individual,Al-Qaida,UN
ELSHAFEE EL SHEIKH,El Shafee Elsheikh,United Kingdom of Great Britain and Northern Ireland,individual,Al-Qaida,UN
SHANE DOMINIC CRAWFORD,Asadullah,Trinidad and Tobago,individual,Al-Qaida,UN
CHOE CHUN YONG,Ch’oe Ch’un-yo’ng,Democratic People's Republic of Korea,Representative for Ilsim International Bank,DPRK,UN
JANG SONG CHOL,,Democratic People's Republic of Korea,Jang Song Chol is a Korea Mining Development Corporation (KOMID) representative overseas,DPRK,UN
JANG SUNG NAM,,Democratic People's Republic of Korea,Chief of an overseas Tangun Trading Corporation branch,DPRK,UN
JO CHOL SONG,Cho Ch’o’l-so’ng,Democratic People's Republic of Korea,Representative for the Korea Kwangson Banking Corporation,DPRK,UN
KANG CHOL SU,,Democratic People's Republic of Korea,Official for Korea Ryonbong General Corporation,DPRK,UN
KIM MUN CHOL,Kim Mun-ch’o’l,Democratic People's Republic of Korea,Representative for Korea United Development Bank,DPRK,UN
KIM NAM UNG,,Democratic People's Republic of Korea,Representative for Ilsim International Bank,DPRK,UN
Pak Il Kyu,Pak Il-Gyu,Democratic People's Republic of Korea,Official for Korea Ryonbong General Corporation,DPRK,UN
CH'OE SO’K MIN,Choe Sok Min,Democratic People's Republic of Korea,"Former
                overseas Foreign Trade Bank
                representative",DPRK,UN
KIM JONG SIK,Kim Cho’ng-sik,Democratic People's Republic of Korea,A leading official guiding the DPRK’s WMD development efforts. Serving as Deputy Director of the Workers’ Party of Korea Munitions Industry Department,DPRK,UN
KIM KYONG IL,Kim Kyo'ng-il,Democratic People's Republic of Korea,Kim Kyong Il is a Foreign Trade Bank deputy chief representative in Libya,DPRK,UN
KO CHOL MAN,Ko Ch'o'l-man,Democratic People's Republic of Korea,Ko Chol Man is an overseas Foreign Trade Bank representative,DPRK,UN
KU JA HYONG,Ku Cha-hyo'ng,Democratic People's Republic of Korea,Ku Ja Hyong is a Foreign Trade Bank chief representative in Libya,DPRK,UN
MUN KYONG HWAN,Mun Kyo'ng-hwan,Democratic People's Republic of Korea,"Mun Kyong Hwan is an overseas Bank of East Land
                representative",DPRK,UN
PAE WON UK,Pae Wo'n-uk,Democratic People's Republic of Korea,Pae Won Uk is an overseas Daesong Bank representative,DPRK,UN
PAK BONG NAM,Lui Wai Ming,Democratic People's Republic of Korea,Pak Bong Nam is an overseas Ilsim International Bank representative,DPRK,UN
